elpd_diff	se_diff	Abs_LowerBound	T_stat	Phenotype	SGB	Covariates	k_good	k_ok	k_bad	k_verybad	phylo_mean	phylo_median	phylo_sd	phylo_mad	phylo_q5	phylo_q95	phylo_rhat	phylo_ess_bulk	phylo_ess_tail	Continent	P_value	P_bonferroni	FDR	Percentage_badk	Cutoff
-0.0099735572698787	0.0570390061453057	-0.1041044550207327	-0.17485503243992834	IBD	t__SGB4882	Age+Country	201	2	0	0	0.260281677320725	0.2188275	0.1977844965162689	0.1950412932299999	0.021123305	0.6403685000000001	1.0004280611577607	3217.287375367277	2121.9304236279427	Asia	0.861193544741913	2856.5789879089252	0.943911376751329	0	FALSE
-0.0785012616882508	0.459761198263576	-0.8410211348389012	-0.1707435555343383	CRC	t__SGB4925	Age+Country	1826	18	1	1	0.2535391743165	0.2162605	0.1834036103997853	0.1875011602799999	0.0205859	0.6052555999999998	1.0008371894421688	2009.882637054884	2057.0292314964336	Asia	0.8644254133113254	2867.2990959536664	0.9463033319979096	0.10834236186348861	FALSE
-0.100095994014602	0.593062723744243	-1.086029453473884	-0.16877809042297554	Age	t__SGB9281	Country	215	3	1	0	3.362063188798	2.571065	2.8197375725977176	2.6231686278	0.182923	9.091806999999998	1.0076118893903732	351.9093600024771	190.31840063208168	Asia	0.8659711923844897	2872.4264451393524	0.9470578454135682	0.45662100456621	FALSE
-0.134232605902925	0.808167342757519	-1.482102079612113	-0.16609506323890136	BMI	t__SGB14861	Age+Country	401	0	1	0	0.6327049651955	0.5656125000000001	0.4347776869765704	0.4643844198000001	0.05659265	1.4167845	1.0037256309389275	973.7481188693248	1562.4521133300505	Asia	0.8680821391598552	2879.42845559324	0.9482955734592742	0.24875621890547264	FALSE
-0.116251782610437	0.709046277757654	-1.301840772904871	-0.1639551412329265	CRC	t__SGB4826_group	Age+Country	775	8	1	0	0.27680406500725	0.2453205	0.195135375077617	0.203516502	0.024291595	0.6356255499999998	1.002053903524866	2005.382773371607	2055.811467834734	Asia	0.8697664579481681	2885.015341014074	0.948780605741989	0.12755102040816327	FALSE
-0.135979207060019	0.840139696466824	-1.544300185873629	-0.16185309137501117	Age	t__SGB1617_group	Country	179	1	1	0	4.239639836715	2.985485	3.88856299464601	3.1510135167000004	0.1722888	12.885054999999983	1.059523075355823	47.07629795325691	36.03856762336338	Asia	0.8714215433073202	2890.5052591503813	0.9488987754578587	0.5524861878453038	FALSE
-0.0665557352213	0.41384082669656	-0.7611259181718201	-0.16082447870736682	CRC	t__SGB1941	Age+Country	192	4	1	0	0.2977102988489345	0.263504	0.2139625714555316	0.2234760045	0.02277657	0.6987146499999999	1.001562474943938	1941.0594390600727	1676.9580012569572	Asia	0.8722316449716645	2893.1923663710113	0.9488987754578587	0.5076142131979695	FALSE
-0.0464286395788385	0.294892728345864	-0.5433568171128895	-0.15744247014590612	IBD	t__SGB1871	Age+Country	1815	141	18	0	0.26145829875025	0.2208745	0.1969633322127027	0.19289307996	0.022023725	0.6467771499999998	1.001197287740186	2932.082890893005	2582.1730260377058	Asia	0.8748961444672667	2902.0305111979237	0.9511423180667753	0.911854103343465	FALSE
-0.0671664635199605	0.436557542532877	-0.8059486215457935	-0.15385477738001108	CRC	t__SGB4540_group	Age+Country	1549	11	1	0	0.36138003043475	0.3171604999999999	0.2557289100928513	0.2652452942999999	0.02903241	0.86449765	1.0077603466085558	457.2057684766156	183.7673032942945	Asia	0.8777242418688165	2911.411310278864	0.9526869470807802	0.06406149903907751	FALSE
-0.120032963379762	0.817267328146852	-1.514501692913942	-0.14687111456166482	Age	t__SGB5115	Country	81	2	0	0	3.2513199353145	2.702875	2.529270991939159	2.368950171	0.25739505	8.334706499999992	1.0056555223618222	891.6193091792816	748.9846444557598	Asia	0.8832337518777111	2929.686354978368	0.9542952296346475	0	FALSE
-0.238051932582649	1.64389736051529	-3.049742788447931	-0.14480948646820024	Age	t__SGB15093	Country	227	1	0	0	4.989955624675	4.7213	2.800508950393872	2.87157381	0.81819765	10.0783	1.0058048822282646	682.5131917408208	896.166253150804	Asia	0.8848612920605008	2935.084905764681	0.9548096635538976	0	FALSE
-0.152880983552805	1.09166798646724	-2.030454989381675	-0.1400434797465711	Sex	t__SGB4837_group	Age+Country	1951	0	0	0	0.048090827410925	0.0451241	0.0301127684061777	0.03355916991	0.0052686065	0.1016581999999999	1.005706657845422	630.2016627456834	904.299983655283	Asia	0.8886256369936076	2947.5712379077963	0.9576847802148308	0	FALSE
